Time,Phase Time (s),Density Lane 1,Vol/h Lane 1,Density Lane 2,Vol/h Lane 2,Density Lane 3,Vol/h Lane 3,Density Lane 4,Vol/h Lane 4,Average DS (%),,Total density (veh/m/lane),Total flow (veh/hr)
05:50,89,0.011811024,161.7977528,0.017060367,202.247191,0.007874016,121.3483146,0,0,15,,0.036745407,485.3932584
05:52,69,0.022309711,260.8695652,0.039370079,417.3913043,0.024934383,313.0434783,0.01312336,156.5217391,22,,0.099737533,1147.826087
05:53,84,0.014435696,171.4285714,0.024934383,257.1428571,0.015748031,214.2857143,0.010498688,128.5714286,21,,0.065616798,771.4285714
05:55,89,0.022309711,283.1460674,0.039370079,404.494382,0.017060367,202.247191,0,0,26,,0.078740157,889.8876404
05:57,115,0.011811024,93.91304348,0.027559055,281.7391304,0.015748031,187.826087,0,0,24,,0.05511811,563.4782609
05:59,105,0.010498688,102.8571429,0.017060367,171.4285714,0.015748031,171.4285714,0.009186352,68.57142857,19,,0.052493438,514.2857143
06:00,103,0.030183727,314.5631068,0.040682415,384.4660194,0.023622047,279.6116505,0.011811024,104.8543689,23,,0.106299213,1083.495146
06:02,41,0.022309711,263.4146341,0.035433071,351.2195122,0,0,0,0,25,,0.057742782,614.6341463
06:04,93,0.009186352,77.41935484,0.023622047,232.2580645,0.014435696,154.8387097,0,0,24,,0.047244094,464.516129
06:05,101,0.01312336,71.28712871,0.024934383,213.8613861,0.020997375,249.5049505,0.009186352,71.28712871,20,,0.06824147,605.9405941
06:07,101,0.01312336,71.28712871,0.024934383,213.8613861,0.020997375,249.5049505,0.009186352,71.28712871,19,,0.06824147,605.9405941
06:09,154,0.022309711,233.7662338,0.034120735,327.2727273,0.011811024,140.2597403,0,0,22,,0.06824147,701.2987013
06:10,39,0.014435696,184.6153846,0.035433071,369.2307692,0.028871391,369.2307692,0.015748031,184.6153846,25,,0.094488189,1107.692308
06:12,89,0.007874016,80.8988764,0.020997375,202.247191,0.022309711,283.1460674,0.00656168,80.8988764,22,,0.057742782,647.1910112
06:13,96,0.022309711,262.5,0.039370079,412.5,0.018372703,225,0.007874016,75,25,,0.087926509,975
06:14,67,0.035433071,376.119403,0.052493438,537.3134328,0.028871391,376.119403,0.009186352,107.4626866,32,,0.125984252,1397.014925
06:16,83,0.017060367,173.4939759,0.038057743,390.3614458,0.019685039,260.2409639,0,0,33,,0.07480315,824.0963855
06:18,102,0.023622047,247.0588235,0.028871391,282.3529412,0.01312336,141.1764706,0,0,28,,0.065616798,670.5882353
06:19,102,0.023622047,247.0588235,0.028871391,282.3529412,0.01312336,141.1764706,0,0,24,,0.065616798,670.5882353
06:21,158,0.014435696,159.4936709,0.040682415,432.9113924,0.022309711,296.2025316,0.00656168,68.35443038,26,,0.083989501,956.9620253
06:23,98,0.027559055,257.1428571,0.045931759,440.8163265,0.023622047,257.1428571,0,0,31,,0.097112861,955.1020408
06:25,113,0.019685039,223.0088496,0.022309711,223.0088496,0.00656168,63.71681416,0,0,26,,0.04855643,509.7345133
06:27,115,0.027559055,281.7391304,0.045931759,469.5652174,0.017060367,219.1304348,0,0,29,,0.090551181,970.4347826
06:29,110,0.022309711,229.0909091,0.023622047,229.0909091,0.026246719,327.2727273,0.023622047,261.8181818,24,,0.095800525,1047.272727
06:31,52,0.014435696,207.6923077,0.038057743,415.3846154,0.018372703,276.9230769,0,0,27,,0.070866142,900
06:32,94,0.019685039,191.4893617,0.039370079,382.9787234,0.015748031,191.4893617,0,0,27,,0.07480315,765.9574468
06:34,99,0.024934383,290.9090909,0.040682415,436.3636364,0.027559055,363.6363636,0.005249344,72.72727273,30,,0.098425197,1163.636364
06:36,89,0.017060367,202.247191,0.051181102,525.8426966,0.034120735,444.9438202,0.009186352,121.3483146,34,,0.111548556,1294.382022
06:38,114,0.020997375,157.8947368,0.041994751,347.3684211,0.030183727,347.3684211,0,0,34,,0.093175853,852.6315789
06:40,117,0.027559055,276.9230769,0.044619423,430.7692308,0.023622047,276.9230769,0.009186352,92.30769231,34,,0.104986877,1076.923077
06:42,96,0.043307087,375,0.057742782,525,0.038057743,450,0.015748031,150,38,,0.154855643,1500
06:44,101,0.047244094,427.7227723,0.05511811,534.6534653,0.036745407,463.3663366,0.01312336,106.9306931,41,,0.152230971,1532.673267
06:46,96,0.039370079,375,0.070866142,675,0.04855643,525,0.023622047,225,48,,0.182414698,1800
06:48,96,0.028871391,262.5,0.064304462,637.5,0.051181102,675,0.028871391,337.5,49,,0.173228346,1912.5
06:50,96,0.038057743,375,0.057742782,525,0.031496063,337.5,0.015748031,150,48,,0.143044619,1387.5
06:52,96,0.045931759,450,0.076115486,750,0.05511811,600,0.019685039,150,51,,0.196850394,1950
06:54,96,0.040682415,450,0.081364829,862.5,0.066929134,825,0.017060367,187.5,57,,0.206036745,2325
06:56,96,0.053805774,525,0.072178478,712.5,0.05511811,675,0.019685039,225,58,,0.200787402,2137.5
06:58,96,0.036745407,375,0.05511811,562.5,0.027559055,375,0.010498688,112.5,51,,0.12992126,1425
07:00,93,0.040682415,309.6774194,0.05511811,503.2258065,0.049868766,619.3548387,0.018372703,232.2580645,45,,0.164041995,1664.516129
07:02,93,0.040682415,309.6774194,0.05511811,503.2258065,0.049868766,619.3548387,0.018372703,232.2580645,42,,0.164041995,1664.516129
07:04,105,0.072178478,685.7142857,0.091863517,822.8571429,0.06167979,617.1428571,0.031496063,240,55,,0.257217848,2365.714286
07:06,86,0.045931759,460.4651163,0.049868766,418.6046512,0.041994751,460.4651163,0.009186352,125.5813953,49,,0.146981627,1465.116279
07:08,93,0.04855643,425.8064516,0.066929134,619.3548387,0.035433071,387.0967742,0.009186352,77.41935484,51,,0.160104987,1509.677419
07:10,119,0.052493438,574.789916,0.085301837,877.3109244,0.052493438,665.5462185,0.014435696,151.2605042,54,,0.204724409,2268.907563
07:12,119,0.052493438,574.789916,0.085301837,877.3109244,0.052493438,665.5462185,0.014435696,151.2605042,62,,0.204724409,2268.907563
07:14,118,0.047244094,488.1355932,0.072178478,701.6949153,0.045931759,579.6610169,0.017060367,183.0508475,61,,0.182414698,1952.542373
07:16,97,0.049868766,556.7010309,0.072178478,742.2680412,0.049868766,630.9278351,0.019685039,222.6804124,57,,0.19160105,2152.57732
07:18,96,0.060367454,675,0.114173228,1200,0.072178478,900,0.010498688,112.5,69,,0.257217848,2887.5
07:20,93,0.057742782,619.3548387,0.089238845,929.0322581,0.059055118,774.1935484,0.015748031,193.5483871,71,,0.221784777,2516.129032
07:22,93,0.066929134,735.483871,0.090551181,890.3225806,0.047244094,580.6451613,0.014435696,154.8387097,73,,0.219160105,2361.290323
07:24,93,0.066929134,735.483871,0.090551181,890.3225806,0.047244094,580.6451613,0.014435696,154.8387097,69,,0.219160105,2361.290323
07:26,110,0.047244094,490.9090909,0.07480315,687.2727273,0.06824147,818.1818182,0.024934383,261.8181818,64,,0.215223097,2258.181818
07:28,93,0.034120735,348.3870968,0.081364829,774.1935484,0.062992126,735.483871,0.026246719,309.6774194,69,,0.204724409,2167.741935
07:30,93,0.034120735,348.3870968,0.081364829,774.1935484,0.062992126,735.483871,0.026246719,309.6774194,66,,0.204724409,2167.741935
07:32,98,0.049868766,477.5510204,0.078740157,734.6938776,0.052493438,624.4897959,0.01312336,110.2040816,65,,0.194225722,1946.938776
07:34,93,0.066929134,696.7741935,0.085301837,812.9032258,0.051181102,658.0645161,0.011811024,154.8387097,63,,0.215223097,2322.580645
07:36,93,0.043307087,425.8064516,0.090551181,851.6129032,0.072178478,812.9032258,0.028871391,309.6774194,66,,0.234908136,2400
07:38,96,0.066929134,637.5,0.097112861,937.5,0.082677165,975,0.018372703,187.5,70,,0.265091864,2737.5
07:40,96,0.066929134,637.5,0.097112861,937.5,0.082677165,975,0.018372703,187.5,73,,0.265091864,2737.5
07:42,109,0.038057743,396.3302752,0.05511811,561.4678899,0.041994751,528.440367,0.017060367,198.1651376,60,,0.152230971,1684.40367
07:44,93,0.11023622,696.7741935,0.104986877,812.9032258,0.095800525,1083.870968,0.032808399,348.3870968,68,,0.343832021,2941.935484
07:46,97,0.062992126,630.9278351,0.099737533,1039.175258,0.069553806,853.6082474,0.022309711,259.7938144,71,,0.254593176,2783.505155
07:48,96,0.052493438,562.5,0.102362205,937.5,0.087926509,975,0.030183727,337.5,79,,0.272965879,2812.5
07:50,93,0.057742782,658.0645161,0.078740157,774.1935484,0.069553806,851.6129032,0.024934383,309.6774194,69,,0.230971129,2593.548387
07:52,93,0.091863517,696.7741935,0.076115486,774.1935484,0.070866142,890.3225806,0.022309711,270.9677419,68,,0.261154856,2632.258065
07:54,98,0.093175853,477.5510204,0.078740157,477.5510204,0.102362205,661.2244898,0.07480315,293.877551,71,,0.349081365,1910.204082
07:56,93,0.053805774,580.6451613,0.085301837,890.3225806,0.06824147,812.9032258,0.015748031,193.5483871,70,,0.223097113,2477.419355
07:58,114,0.073490814,663.1578947,0.070866142,694.7368421,0.049868766,600,0.031496063,315.7894737,64,,0.225721785,2273.684211
08:00,114,0.073490814,663.1578947,0.070866142,694.7368421,0.049868766,600,0.031496063,315.7894737,58,,0.225721785,2273.684211
08:02,105,0.053805774,548.5714286,0.094488189,891.4285714,0.06824147,822.8571429,0.009186352,102.8571429,63,,0.225721785,2365.714286
08:04,93,0.069553806,580.6451613,0.082677165,735.483871,0.053805774,541.9354839,0.01312336,154.8387097,64,,0.219160105,2012.903226
08:06,93,0.062992126,619.3548387,0.107611549,1006.451613,0.07480315,851.6129032,0.023622047,232.2580645,74,,0.269028871,2709.677419
08:08,93,0.052493438,580.6451613,0.086614173,890.3225806,0.06824147,812.9032258,0.020997375,193.5483871,71,,0.228346457,2477.419355
08:10,93,0.047244094,464.516129,0.098425197,851.6129032,0.072178478,696.7741935,0.017060367,154.8387097,74,,0.234908136,2167.741935
08:12,93,0.07480315,851.6129032,0.103674541,1045.16129,0.087926509,929.0322581,0.052493438,464.516129,75,,0.318897638,3290.322581
08:14,93,0.077427822,812.9032258,0.094488189,967.7419355,0.089238845,1122.580645,0.036745407,387.0967742,75,,0.297900262,3290.322581
08:16,93,0.077427822,812.9032258,0.094488189,967.7419355,0.089238845,1122.580645,0.036745407,387.0967742,74,,0.297900262,3290.322581
08:18,119,0.059055118,544.5378151,0.070866142,726.0504202,0.056430446,695.7983193,0.01312336,151.2605042,64,,0.199475066,2117.647059
08:20,93,0.04855643,580.6451613,0.057742782,619.3548387,0.024934383,309.6774194,0.018372703,232.2580645,53,,0.149606299,1741.935484
08:22,96,0.101049869,787.5,0.097112861,825,0.081364829,900,0.035433071,337.5,61,,0.31496063,2850
08:25,93,0.122047244,1200,0.132545932,1238.709677,0.082677165,929.0322581,0.024934383,270.9677419,77,,0.362204724,3638.709677
08:26,93,0.122047244,1200,0.132545932,1238.709677,0.082677165,929.0322581,0.024934383,270.9677419,93,,0.362204724,3638.709677
08:28,98,0.108923885,624.4897959,0.089238845,881.6326531,0.086614173,1028.571429,0.041994751,477.5510204,91,,0.326771654,3012.244898
08:30,99,0.095800525,654.5454545,0.081364829,618.1818182,0.062992126,618.1818182,0.045931759,509.0909091,82,,0.286089239,2400
08:32,99,0.095800525,654.5454545,0.081364829,618.1818182,0.062992126,618.1818182,0.045931759,509.0909091,75,,0.286089239,2400
08:34,99,0.066929134,618.1818182,0.083989501,836.3636364,0.062992126,763.6363636,0.038057743,400,69,,0.251968504,2618.181818
08:36,100,0.05511811,540,0.095800525,900,0.07480315,828,0.020997375,216,70,,0.24671916,2484
08:38,86,0.080052493,711.627907,0.083989501,669.7674419,0.076115486,837.2093023,0.043307087,502.3255814,67,,0.283464567,2720.930233
08:40,93,0.073490814,735.483871,0.101049869,1006.451613,0.072178478,851.6129032,0.028871391,309.6774194,72,,0.275590551,2903.225806
08:42,93,0.072178478,735.483871,0.094488189,890.3225806,0.064304462,735.483871,0.026246719,232.2580645,72,,0.257217848,2593.548387
08:44,93,0.069553806,619.3548387,0.065616798,580.6451613,0.066929134,774.1935484,0.034120735,387.0967742,65,,0.236220472,2361.290323
08:46,93,0.069553806,619.3548387,0.065616798,580.6451613,0.066929134,774.1935484,0.034120735,387.0967742,57,,0.236220472,2361.290323
08:48,115,0.073490814,626.0869565,0.085301837,720,0.072178478,845.2173913,0.030183727,313.0434783,58,,0.261154856,2504.347826
08:50,87,0.082677165,827.5862069,0.101049869,993.1034483,0.064304462,703.4482759,0.040682415,455.1724138,68,,0.288713911,2979.310345
08:52,93,0.056430446,348.3870968,0.072178478,658.0645161,0.056430446,658.0645161,0.019685039,232.2580645,64,,0.204724409,1896.774194
08:54,93,0.122047244,774.1935484,0.097112861,890.3225806,0.089238845,1006.451613,0.045931759,464.516129,77,,0.354330709,3135.483871
08:56,97,0.085301837,853.6082474,0.107611549,1002.061856,0.086614173,1002.061856,0.030183727,334.0206186,80,,0.309711286,3191.752577
08:58,91,0.099737533,909.8901099,0.097112861,949.4505495,0.064304462,791.2087912,0.035433071,395.6043956,82,,0.296587927,3046.153846
09:00,93,0.077427822,851.6129032,0.083989501,851.6129032,0.04855643,619.3548387,0.030183727,348.3870968,72,,0.24015748,2670.967742
09:02,93,0.077427822,851.6129032,0.083989501,851.6129032,0.04855643,619.3548387,0.030183727,348.3870968,67,,0.24015748,2670.967742
09:04,109,0.070866142,495.412844,0.089238845,693.5779817,0.062992126,759.6330275,0.023622047,264.2201835,66,,0.24671916,2212.844037
09:06,93,0.073490814,696.7741935,0.094488189,812.9032258,0.062992126,696.7741935,0.020997375,270.9677419,69,,0.251968504,2477.419355
09:09,98,0.06824147,661.2244898,0.120734908,1138.77551,0.101049869,1102.040816,0.035433071,293.877551,70,,0.325459318,3195.918367
09:10,98,0.06824147,661.2244898,0.120734908,1138.77551,0.101049869,1102.040816,0.035433071,293.877551,80,,0.325459318,3195.918367
09:12,97,0.081364829,742.2680412,0.090551181,890.7216495,0.066929134,742.2680412,0.028871391,296.9072165,77,,0.267716535,2672.164948
09:14,93,0.090551181,812.9032258,0.114173228,1122.580645,0.073490814,890.3225806,0.024934383,309.6774194,82,,0.303149606,3135.483871
09:16,93,0.083989501,658.0645161,0.106299213,1006.451613,0.06824147,774.1935484,0.026246719,270.9677419,80,,0.284776903,2709.677419
09:18,93,0.080052493,658.0645161,0.097112861,890.3225806,0.066929134,735.483871,0.023622047,270.9677419,79,,0.267716535,2554.83871
09:20,93,0.080052493,658.0645161,0.097112861,890.3225806,0.066929134,735.483871,0.023622047,270.9677419,76,,0.267716535,2554.83871
09:22,97,0.069553806,630.9278351,0.080052493,742.2680412,0.069553806,742.2680412,0.024934383,222.6804124,68,,0.244094488,2338.14433
09:24,97,0.069553806,630.9278351,0.080052493,742.2680412,0.069553806,742.2680412,0.024934383,222.6804124,64,,0.244094488,2338.14433
09:26,103,0.060367454,594.1747573,0.106299213,978.6407767,0.083989501,908.7378641,0.038057743,384.4660194,70,,0.288713911,2866.019417
09:28,92,0.038057743,391.3043478,0.081364829,665.2173913,0.066929134,665.2173913,0.014435696,117.3913043,68,,0.200787402,1839.130435
09:31,93,0.07480315,735.483871,0.106299213,929.0322581,0.076115486,812.9032258,0.028871391,309.6774194,75,,0.286089239,2787.096774
09:32,93,0.091863517,929.0322581,0.11023622,1045.16129,0.083989501,967.7419355,0.034120735,348.3870968,78,,0.320209974,3290.322581
09:35,93,0.091863517,929.0322581,0.11023622,1045.16129,0.083989501,967.7419355,0.034120735,348.3870968,83,,0.320209974,3290.322581
09:37,124,0.06824147,638.7096774,0.077427822,783.8709677,0.070866142,870.9677419,0.039370079,464.516129,73,,0.255905512,2758.064516
09:39,89,0.097112861,606.741573,0.095800525,849.4382022,0.06824147,849.4382022,0.032808399,404.494382,71,,0.293963255,2710.11236
09:41,93,0.093175853,851.6129032,0.120734908,1083.870968,0.085301837,1006.451613,0.045931759,503.2258065,79,,0.345144357,3445.16129
09:43,93,0.06824147,658.0645161,0.104986877,967.7419355,0.080052493,929.0322581,0.039370079,425.8064516,83,,0.292650919,2980.645161
09:45,93,0.064304462,541.9354839,0.124671916,1200,0.089238845,1045.16129,0.020997375,232.2580645,89,,0.299212598,3019.354839
09:47,105,0.065616798,685.7142857,0.1167979,1097.142857,0.095800525,1062.857143,0.028871391,240,89,,0.307086614,3085.714286
09:49,105,0.065616798,685.7142857,0.1167979,1097.142857,0.095800525,1062.857143,0.028871391,240,90,,0.307086614,3085.714286
09:51,109,0.07480315,693.5779817,0.106299213,990.8256881,0.060367454,660.5504587,0.030183727,297.2477064,85,,0.271653543,2642.201835
09:53,99,0.077427822,654.5454545,0.125984252,1163.636364,0.101049869,1054.545455,0.043307087,363.6363636,90,,0.347769029,3236.363636
09:55,87,0.111548556,993.1034483,0.111548556,1034.482759,0.07480315,827.5862069,0.032808399,331.0344828,88,,0.330708661,3186.206897
09:57,92,0.082677165,821.7391304,0.108923885,1017.391304,0.077427822,860.8695652,0.027559055,313.0434783,87,,0.296587927,3013.043478
09:59,117,0.043307087,461.5384615,0.090551181,861.5384615,0.062992126,646.1538462,0.015748031,92.30769231,77,,0.212598425,2061.538462
10:01,117,0.043307087,461.5384615,0.090551181,861.5384615,0.062992126,646.1538462,0.015748031,92.30769231,72,,0.212598425,2061.538462
10:03,149,0.069553806,507.3825503,0.066929134,604.0268456,0.06167979,700.6711409,0.018372703,169.1275168,62,,0.216535433,1981.208054
10:05,61,0.120734908,590.1639344,0.114173228,944.2622951,0.1167979,1062.295082,0.049868766,472.1311475,74,,0.401574803,3068.852459
10:07,76,0.124671916,852.6315789,0.124671916,852.6315789,0.12992126,1089.473684,0.064304462,521.0526316,87,,0.443569554,3315.789474
10:09,71,0.18503937,456.3380282,0.108923885,811.2676056,0.103674541,1064.788732,0.051181102,456.3380282,116,,0.448818898,2788.732394
10:11,69,0.188976378,521.7391304,0.090551181,678.2608696,0.1167979,1095.652174,0.041994751,417.3913043,133,,0.43832021,2713.043478
10:13,73,0.199475066,147.9452055,0.192913386,295.890411,0.124671916,936.9863014,0.038057743,394.5205479,147,,0.55511811,1775.342466
10:15,81,0.194225722,222.2222222,0.187664042,400,0.12335958,533.3333333,0.097112861,577.7777778,148,,0.602362205,1733.333333
10:17,92,0.186351706,508.6956522,0.160104987,821.7391304,0.124671916,1134.782609,0.053805774,508.6956522,146,,0.524934383,2973.913043
10:19,72,0.19160105,400,0.131233596,550,0.181102362,500,0.101049869,200,145,,0.604986877,1650
10:21,72,0.187664042,550,0.12992126,1050,0.141732283,1350,0.065616798,650,144,,0.524934383,3600
10:23,72,0.17191601,750,0.128608924,750,0.156167979,1150,0.082677165,750,138,,0.539370079,3400
10:25,72,0.132545932,550,0.148293963,1050,0.127296588,1150,0.044619423,450,126,,0.452755906,3200
10:27,68,0.161417323,741.1764706,0.12335958,847.0588235,0.146981627,1323.529412,0.040682415,423.5294118,121,,0.472440945,3335.294118
10:29,85,0.118110236,550.5882353,0.099737533,550.5882353,0.094488189,847.0588235,0.038057743,423.5294118,106,,0.350393701,2371.764706
10:31,109,0.181102362,363.3027523,0.106299213,858.7155963,0.083989501,825.6880734,0.041994751,462.3853211,119,,0.413385827,2510.091743
10:33,93,0.170603675,735.483871,0.076115486,541.9354839,0.069553806,658.0645161,0.023622047,232.2580645,124,,0.339895013,2167.741935
10:35,90,0.125984252,640,0.108923885,960,0.089238845,1040,0.023622047,280,116,,0.347769029,2920
10:37,121,0.104986877,624.7933884,0,0,0.05511811,952.0661157,0,0,96,,0.160104987,1576.859504
10:39,93,0.132545932,464.516129,0.089238845,658.0645161,0.097112861,812.9032258,0.056430446,464.516129,93,,0.375328084,2400
10:41,92,0.162729659,743.4782609,0.102362205,860.8695652,0.095800525,1095.652174,0.015748031,195.6521739,107,,0.37664042,2895.652174
10:43,78,0.157480315,830.7692308,0.141732283,1153.846154,0.104986877,969.2307692,0.045931759,461.5384615,117,,0.450131234,3415.384615
10:45,67,0.164041995,752.238806,0.152230971,1074.626866,0.132545932,1289.552239,0.039370079,429.8507463,123,,0.488188976,3546.268657
10:47,72,0.107611549,800,0.131233596,1000,0.132545932,1200,0.030183727,300,113,,0.401574803,3300
10:49,73,0.170603675,591.7808219,0.119422572,641.0958904,0.12335958,1084.931507,0.052493438,493.1506849,119,,0.465879265,2810.958904
10:51,81,0.12335958,533.3333333,0.089238845,755.5555556,0.07480315,755.5555556,0.019685039,222.2222222,107,,0.307086614,2266.666667
10:53,119,0.094488189,695.7983193,0.06167979,544.5378151,0.066929134,786.5546218,0.022309711,242.0168067,92,,0.245406824,2268.907563
10:55,90,0.106299213,680,0.118110236,1000,0.069553806,840,0.022309711,280,85,,0.316272966,2800
10:57,92,0.051181102,626.0869565,0.085301837,1095.652174,0.066929134,1252.173913,0,0,75,,0.203412073,2973.913043
10:59,94,0.081364829,651.0638298,0.111548556,995.7446809,0.099737533,995.7446809,0.030183727,306.3829787,80,,0.322834646,2948.93617
11:01,89,0.057742782,606.741573,0.102362205,970.7865169,0.082677165,849.4382022,0.040682415,444.9438202,77,,0.283464567,2871.910112
11:03,118,0.070866142,518.6440678,0.091863517,854.2372881,0.064304462,762.7118644,0.031496063,335.5932203,76,,0.258530184,2471.186441
11:05,120,0.060367454,570,0.062992126,630,0.051181102,570,0.017060367,180,62,,0.19160105,1950
11:07,100,0.05511811,540,0.077427822,720,0.069553806,720,0.035433071,360,58,,0.237532808,2340
11:09,91,0.069553806,632.967033,0.083989501,791.2087912,0.05511811,632.967033,0.028871391,356.043956,59,,0.237532808,2413.186813
11:11,69,0.1167979,678.2608696,0.108923885,834.7826087,0.094488189,782.6086957,0.066929134,521.7391304,74,,0.387139108,2817.391304
11:13,119,0.196850394,60.50420168,0.053805774,514.2857143,0.077427822,907.5630252,0.032808399,363.0252101,111,,0.360892388,1845.378151
11:15,92,0.195538058,234.7826087,0.064304462,508.6956522,0.072178478,704.3478261,0.020997375,195.6521739,136,,0.353018373,1643.478261
11:17,93,0.192913386,309.6774194,0.120734908,193.5483871,0.082677165,812.9032258,0.031496063,348.3870968,148,,0.427821522,1664.516129
11:19,66,0.179790026,818.1818182,0.12992126,981.8181818,0.119422572,1036.363636,0.051181102,545.4545455,143,,0.480314961,3381.818182
11:21,90,0.12335958,840,0.125984252,1040,0.115485564,1320,0.031496063,360,121,,0.396325459,3560
11:23,94,0.099737533,612.7659574,0.099737533,842.5531915,0.06824147,689.3617021,0.044619423,459.5744681,96,,0.312335958,2604.255319
11:25,108,0.093175853,633.3333333,0.098425197,833.3333333,0.053805774,633.3333333,0.032808399,366.6666667,80,,0.278215223,2466.666667
11:27,90,0.065616798,560,0.077427822,760,0.06824147,800,0.020997375,240,68,,0.232283465,2360
11:29,90,0.093175853,720,0.11023622,760,0.087926509,720,0.038057743,360,74,,0.329396325,2560
11:31,94,0.085301837,689.3617021,0.095800525,842.5531915,0.072178478,1034.042553,0,0,74,,0.25328084,2565.957447
11:33,69,0.119422572,260.8695652,0.112860892,678.2608696,0.112860892,886.9565217,0.047244094,365.2173913,84,,0.392388451,2191.304348
11:35,73,0.125984252,936.9863014,0.111548556,1035.616438,0.099737533,1035.616438,0.035433071,394.5205479,89,,0.372703412,3402.739726
11:37,69,0.106299213,417.3913043,0.098425197,521.7391304,0.072178478,469.5652174,0.043307087,260.8695652,88,,0.320209974,1669.565217
11:39,70,0.104986877,514.2857143,0.099737533,720,0.080052493,771.4285714,0.019685039,205.7142857,84,,0.304461942,2211.428571
11:41,69,0.07480315,730.4347826,0.102362205,939.1304348,0.077427822,886.9565217,0.028871391,313.0434783,79,,0.283464567,2869.565217
11:43,68,0.102362205,635.2941176,0.106299213,741.1764706,0.107611549,900,0.041994751,370.5882353,80,,0.358267717,2647.058824
11:45,73,0.098425197,838.3561644,0.103674541,887.6712329,0.112860892,1084.931507,0.052493438,542.4657534,83,,0.367454068,3353.424658
11:47,95,0.070866142,568.4210526,0.086614173,757.8947368,0.098425197,1023.157895,0.031496063,341.0526316,80,,0.287401575,2690.526316
11:49,84,0.107611549,342.8571429,0.102362205,557.1428571,0.078740157,814.2857143,0.034120735,385.7142857,81,,0.322834646,2100
11:50,90,0.12335958,680,0.102362205,760,0.086614173,680,0.031496063,320,86,,0.343832021,2440
11:52,84,0.195538058,257.1428571,0.1167979,557.1428571,0.11023622,728.5714286,0.052493438,471.4285714,116,,0.475065617,2014.285714
11:54,86,0.195538058,251.1627907,0.119422572,293.0232558,0.086614173,837.2093023,0.040682415,460.4651163,137,,0.442257218,1841.860465
11:56,123,0.19160105,263.4146341,0.076115486,175.6097561,0.060367454,351.2195122,0.043307087,439.0243902,148,,0.371391076,1229.268293
11:58,80,0.188976378,405,0.111548556,810,0.120734908,990,0.056430446,495,146,,0.477690289,2700
12:00,98,0.17191601,661.2244898,0.098425197,624.4897959,0.106299213,1028.571429,0.043307087,440.8163265,139,,0.419947507,2755.102041
12:02,69,0,0,0.124671916,469.5652174,0.12335958,626.0869565,0.070866142,730.4347826,118,,0.318897638,1826.086957
12:04,69,0.199475066,156.5217391,0.164041995,782.6086957,0.153543307,1095.652174,0.053805774,573.9130435,129,,0.570866142,2608.695652
12:06,74,0.190288714,340.5405405,0.093175853,729.7297297,0.083989501,778.3783784,0.017060367,194.5945946,136,,0.384514436,2043.243243
12:08,69,0.195538058,313.0434783,0.17847769,678.2608696,0.156167979,1043.478261,0.066929134,469.5652174,148,,0.597112861,2504.347826
12:10,69,0.177165354,730.4347826,0.108923885,730.4347826,0.1167979,782.6086957,0.107611549,417.3913043,142,,0.510498688,2660.869565
12:12,90,0.132545932,680,0.118110236,840,0.095800525,1080,0.017060367,200,123,,0.36351706,2800
12:14,121,0.051181102,476.0330579,0.102362205,952.0661157,0.077427822,922.3140496,0.020997375,238.0165289,98,,0.251968504,2588.429752
12:16,107,0.076115486,471.0280374,0.104986877,908.411215,0.076115486,908.411215,0.017060367,168.2242991,84,,0.274278215,2456.074766
12:18,94,0.087926509,842.5531915,0.114173228,1072.340426,0.07480315,880.8510638,0.010498688,114.893617,83,,0.287401575,2910.638298
12:20,70,0.097112861,565.7142857,0.186351706,411.4285714,0.18503937,462.8571429,0.076115486,514.2857143,110,,0.544619423,1954.285714
12:22,86,0.128608924,753.4883721,0.133858268,586.0465116,0.106299213,502.3255814,0.091863517,586.0465116,112,,0.460629921,2427.906977
12:24,119,0.070866142,574.789916,0.097112861,847.0588235,0.085301837,786.5546218,0.023622047,211.7647059,98,,0.276902887,2420.168067
12:26,92,0.082677165,704.3478261,0.106299213,978.2608696,0.083989501,782.6086957,0.034120735,313.0434783,83,,0.307086614,2778.26087
12:28,93,0.076115486,580.6451613,0.122047244,503.2258065,0.192913386,425.8064516,0.034120735,270.9677419,109,,0.42519685,1780.645161
12:30,68,0.104986877,952.9411765,0.131233596,1005.882353,0.127296588,847.0588235,0.06167979,476.4705882,111,,0.42519685,3282.352941
12:32,69,0.093175853,626.0869565,0.133858268,834.7826087,0.122047244,886.9565217,0.036745407,365.2173913,111,,0.385826772,2713.043478
12:34,89,0.179790026,525.8426966,0.122047244,525.8426966,0.06824147,647.1910112,0.018372703,202.247191,117,,0.388451444,1901.123596
12:36,98,0.188976378,330.6122449,0.120734908,734.6938776,0.125984252,624.4897959,0.06167979,404.0816327,132,,0.497375328,2093.877551
12:38,76,0.118110236,710.5263158,0.125984252,994.7368421,0.112860892,1042.105263,0.072178478,663.1578947,121,,0.429133858,3410.526316
12:40,92,0.07480315,391.3043478,0.107611549,900,0.082677165,900,0.020997375,234.7826087,100,,0.286089239,2426.086957
12:42,66,0.179790026,545.4545455,0.124671916,654.5454545,0.101049869,600,0.053805774,381.8181818,110,,0.459317585,2181.818182
12:44,92,0.094488189,782.6086957,0.112860892,978.2608696,0.091863517,939.1304348,0.011811024,117.3913043,102,,0.311023622,2817.391304
